 
;キャラクター番号(NO)
番号,15
 
;名前(NAME), 呼び名(CALLNAME)
名前,ＩＡ
呼び名,ＩＡ
 
;基礎(BASE)
基礎,体力,2200
基礎,気力,2000
 
;素質(TALENT)
素質,処女,
素質,臆病,
素質,反抗的,
素質,一線越えない,
素質,抑圧,
素質,清楚,
素質,薬毒耐性,
素質,汚臭敏感,
素質,受け身,
素質,腰使い,
素質,快感の否定,
素質,男嫌い,
素質,心根優しい,
素質,魅惑,
素質,親しみやすい,
素質,Ｃ敏感,
素質,Ｂ鈍感,
素質,貧乳,
素質,美脚,
 
;能力(ABL)
能力,従順,0
能力,欲望,0
能力,技巧,0
能力,Ｃ感覚,1
能力,Ｖ感覚,0
能力,Ａ感覚,0
能力,Ｂ感覚,0
能力,奉仕精神,0
能力,露出癖,2
能力,レズっ気,0
能力,ＢＬっ気,0
能力,マゾっ気,0
能力,自慰中毒,0
能力,精液中毒,0
能力,レズ中毒,0
能力,苦痛中毒,0
能力,拘束中毒,0
能力,会話,0
能力,愛撫,0
能力,道具,0
能力,性交,0
能力,羞恥,1
能力,奉仕,0
能力,加虐,0
能力,異常,0
能力,使役,0
 
;経験(EXP)
経験,Ｃ経験,1
経験,自慰経験,1
 
;相性(RELATION)
相性,4,150 ;ゆかり
相性,14,200 ;ONE
 
;装着物(EQUIP)
装着物,アクセサリ,0,     ;1,手袋、2,袖、3,羽衣
装着物,靴下,1,           ;1,ソックス、2,ニーソックス、3,ガーターストッキング、4,足袋
装着物,下半身下着,2,     ;1,ドロワーズ、2,パンティ、3,トランクス、4,パンティストッキング、5,褌
装着物,上半身下着,2,     ;1,ブラジャー、2,キャミソール、3,さらし、4,Ｔシャツ
装着物,下半身上着,1,     ;1,スカート、2,キュロット、3,ズボン、4,袴
装着物,上半身上着,1,     ;1,上着
装着物,全身上着,0,       ;1,和服、2,導師服、3,ワンピース
 
;キャラ情報(CSTR)
CSTR,二つ名,CeVIO
CSTR,登場名,ＩＡ
CSTR,ローマ字,-ARIA ON THE PLANETES-
CSTR,曲１,--
CSTR,曲２,--
 
;呼び方リスト(CSTR)
CSTR,基本敬称,基本_呼び名ちゃん
CSTR,呼び方リスト,あなた_貴方/月読ショウタ_ショウタくん/結月ゆかり_ゆかりん/東北ずん子_ずんちゃん/水奈瀬コウ_コウさん/京町セイカ_セイカさん/東北きりたん_きりちゃん/東北イタコ_イタコさん/桜乃そら_そらさん/タカハシ_タカハシさん/ギャラ子_ギャラ子さん
 
