 
;キャラクター番号(NO)
番号,20
 
;名前(NAME), 呼び名(CALLNAME)
名前,桜乃そら
呼び名,そら
 
;基礎(BASE)
基礎,体力,1700
基礎,気力,1700
 
;素質(TALENT)
素質,楽観的,
素質,解放,
素質,好色,
素質,恥薄い,
素質,器用な指先,
素質,道具使い,
素質,献身的,
素質,Ｂ鈍感,
素質,心根優しい,
素質,親しみやすい,
素質,長身,
素質,回復遅い,
 
;能力(ABL)
能力,従順,0
能力,欲望,2
能力,技巧,5
能力,Ｃ感覚,0
能力,Ｖ感覚,2
能力,Ａ感覚,0
能力,Ｂ感覚,0
能力,奉仕精神,5
能力,露出癖,0
能力,レズっ気,1
能力,ＢＬっ気,0
能力,マゾっ気,1
能力,自慰中毒,0
能力,精液中毒,1
能力,レズ中毒,0
能力,苦痛中毒,0
能力,拘束中毒,0
能力,会話,0
能力,愛撫,0
能力,道具,3
能力,性交,3
能力,羞恥,0
能力,奉仕,2
能力,加虐,0
能力,異常,0
能力,使役,0
 
;経験(EXP)
経験,Ｃ経験,200
経験,Ｖ経験,300
経験,Ｂ経験,100
経験,絶頂経験,50
経験,性交経験,100
経験,性知識,100
経験,レズ経験,30
経験,精液経験,80
経験,奉仕快楽経験,100
経験,口淫経験,40
経験,手淫経験,60
経験,道具使用経験,100
経験,キス経験,30

;相性(RELATION)
相性,4,150 ;ゆかり
相性,18,120 ;あかり

;装着物(EQUIP)
装着物,アクセサリ,0,     ;1,手袋、2,袖、3,羽衣
装着物,靴下,1,           ;1,ソックス、2,ニーソックス、3,ガーターストッキング、4,足袋
装着物,下半身下着,2,     ;1,ドロワーズ、2,パンティ、3,トランクス、4,パンティストッキング、5,褌
装着物,上半身下着,2,     ;1,ブラジャー、2,キャミソール、3,さらし、4,Ｔシャツ
装着物,下半身上着,0,     ;1,スカート、2,キュロット、3,ズボン、4,袴
装着物,上半身上着,1,     ;1,上着
装着物,全身上着,3,       ;1,和服、2,導師服、3,ワンピース
 
;キャラ情報(CSTR)
CSTR,二つ名,VOICEROID
CSTR,登場名,桜乃そら
CSTR,ローマ字,Haruno Sora
 
;呼び方リスト(CSTR)
CSTR,基本敬称,基本_呼び名ちゃん
CSTR,呼び方リスト,月読ショウタ_ショウタくん/月読アイ_アイちゃん/弦巻マキ_マキちゃん/結月ゆかり_ゆかりちゃん/東北ずん子_ずん子ちゃん/琴葉茜_茜ちゃん/琴葉葵_葵ちゃん/水奈瀬コウ_コウさん/京町セイカ_セイカさん/東北きりたん_きりちゃん/紲星あかり_あかりちゃん/東北イタコ_イタコはん/役ついな_ついなちゃん/伊織弓鶴_弓鶴くん/小春立花_立花ちゃん/さとうささら_ささらちゃん/すずきつづみ_つづみちゃん/タカハシ_タカハシさん/ＯＮＥ_ＯＮＥちゃん/ＩＡ_ＩＡちゃん/ギャラ子_ギャラ子さん/音街ウナ_ウナちゃん/鳴花ヒメ_ヒメちゃん/鳴花ミコト_ミコトちゃん/flower_花ちゃん/あなた_マスター
