 
;キャラクター番号(NO)
番号,16
 
;名前(NAME), 呼び名(CALLNAME)
名前,ギャラ子
呼び名,ギャラ子
 
;基礎(BASE)
基礎,体力,2000
基礎,気力,1200
 
;素質(TALENT)
素質,気丈,
素質,プライド高い,
素質,解放,
素質,薬毒耐性,
素質,習得早い,
素質,汚臭敏感,
素質,快感に素直,
素質,意地悪,
素質,魅惑,
素質,Ｖ敏感,
 
;能力(ABL)
能力,従順,0
能力,欲望,0
能力,技巧,0
能力,Ｃ感覚,0
能力,Ｖ感覚,1
能力,Ａ感覚,0
能力,Ｂ感覚,0
能力,奉仕精神,0
能力,露出癖,0
能力,レズっ気,0
能力,ＢＬっ気,0
能力,マゾっ気,0
能力,自慰中毒,0
能力,精液中毒,0
能力,レズ中毒,0
能力,苦痛中毒,0
能力,拘束中毒,0
能力,会話,1
能力,愛撫,0
能力,道具,0
能力,性交,0
能力,羞恥,0
能力,奉仕,0
能力,加虐,0
能力,異常,0
能力,使役,0
 
;経験(EXP)
経験,Ｖ経験,3
経験,自慰経験,3
経験,性知識,10
 
;相性(RELATION)
相性,3,120 ;マキ
相性,12,120 ;つづみ

;装着物(EQUIP)
装着物,アクセサリ,0,     ;1,手袋、2,袖、3,羽衣
装着物,靴下,0,           ;1,ソックス、2,ニーソックス、3,ガーターストッキング、4,足袋
装着物,下半身下着,4,     ;1,ドロワーズ、2,パンティ、3,トランクス、4,パンティストッキング、5,褌
装着物,上半身下着,2,     ;1,ブラジャー、2,キャミソール、3,さらし、4,Ｔシャツ
装着物,下半身上着,0,     ;1,スカート、2,キュロット、3,ズボン、4,袴
装着物,上半身上着,1,     ;1,上着
装着物,全身上着,3,       ;1,和服、2,導師服、3,ワンピース
 
;キャラ情報(CSTR)
CSTR,二つ名,AITalk
CSTR,登場名,ギャラ子
CSTR,ローマ字,Galaco
 
;呼び方リスト(CSTR)
CSTR,基本敬称,基本_呼び名
CSTR,呼び方リスト,月読ショウタ_ショウタ/月読アイ_アイちゃん/弦巻マキ_マキ/結月ゆかり_ゆかり/東北ずん子_ずん子/琴葉茜_茜/琴葉葵_葵/水奈瀬コウ_コウ/京町セイカ_セイカ/東北きりたん_きりたん/紲星あかり_あかり/東北イタコ_イタコ/桜乃そら_そらさん/役ついな_ついなちゃん/伊織弓鶴_弓鶴/小春立花_立花/さとうささら_ささら/すずきつづみ_つづみ/タカハシ_タカハシ/ＯＮＥ_ＯＮＥ/ＩＡ_ＩＡ/音街ウナ_ウナ/鳴花ヒメ_ヒメ/鳴花ミコト_ミコト/flower_flower/あなた_マスター
